id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
1407,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH84,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH84.yml,2,k,0,26,0.34,2.4,0.34,2.4,0.34,2.4
1408,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH84P,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH84P.yml,2,k,0,26,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1409,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH85,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH85.yml,2,k,0,27,0.33,2.4,0.33,2.4,0.33,2.4
1410,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH85V,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH85V.yml,2,k,0,26,0.365,2.325,0.365,2.325,0.365,2.325
1411,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH86,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH86.yml,2,k,0,24,0.365,2.325,0.365,2.325,0.365,2.325
1412,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH87,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH87.yml,2,k,0,30,0.365,2.325,0.365,2.325,0.365,2.325
1413,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH90,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH90.yml,2,k,0,27,0.28,2.4,0.28,2.4,0.28,2.4
1414,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH91,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH91.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1415,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,L-LAH94,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAH94.yml,2,k,0,25,0.365,2.325,0.365,2.325,0.365,2.325
1416,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH51,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH51.yml,2,k,0,27,0.33,2.4,0.33,2.4,0.33,2.4
1417,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH52,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH52.yml,2,k,0,27,0.33,2.4,0.33,2.4,0.33,2.4
1418,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH52Q,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH52Q.yml,2,k,0,26,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1419,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH53,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH53.yml,2,k,0,26,0.34,2.4,0.34,2.4,0.34,2.4
1420,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH53V,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH53V.yml,2,k,0,26,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1421,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH54,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH54.yml,3,k,0,22,0.3,2.4,0.3,2.4,0.3,2.4
1422,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH55,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH55.yml,2,k,0,28,0.33,2.4,0.33,2.4,0.33,2.4
1423,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH55V,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH55V.yml,2,k,0,27,0.365,2.325,0.365,2.325,0.365,2.325
1424,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH55VS,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH55VS.yml,2,k,0,28,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1425,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH58,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH58.yml,2,k,0,28,0.32,2.4,0.32,2.4,0.32,2.4
1426,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH59,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH59.yml,2,k,0,31,0.29,2.4,0.29,2.4,0.29,2.4
1427,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH60,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH60.yml,2,k,0,26,0.34,2.4,0.34,2.4,0.34,2.4
1428,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH60V,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH60V.yml,2,k,0,25,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1429,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH63,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH63.yml,2,k,0,26,0.34,2.4,0.34,2.4,0.34,2.4
1430,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH63Q,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH63Q.yml,2,k,0,26,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1431,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH64,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH64.yml,2,k,0,28,0.32,2.4,0.32,2.4,0.32,2.4
1432,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH65,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH65.yml,2,k,0,28,0.32,2.4,0.32,2.4,0.32,2.4
1433,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH65V,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH65V.yml,2,k,0,28,0.365,2.325,0.365,2.325,0.365,2.325
1434,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH65VS,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH65VS.yml,2,k,0,29,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1435,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH66,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH66.yml,2,k,0,29,0.31,2.4,0.31,2.4,0.31,2.4
1436,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH67,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH67.yml,3,k,0,19,0.3,2.4,0.3,2.4,0.3,2.4
1437,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH71,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH71.yml,2,k,0,24,0.36,2.4,0.36,2.4,0.36,2.4
1438,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH75,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH75.yml,3,k,0,11,0.365,0.9,0.365,0.9,0.365,0.9
1439,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH79,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH79.yml,2,k,0,23,0.37,2.4,0.37,2.4,0.37,2.4
1440,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH88,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH88.yml,2,k,0,25,0.37,2.4,0.37,2.4,0.37,2.4
1441,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH89,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH89.yml,2,k,0,26,0.4,2.3,0.4,2.3,0.4,2.3
1442,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH92,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH92.yml,2,k,0,25,0.365,2.325,0.365,2.325,0.365,2.325
1443,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH93,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH93.yml,2,k,0,24,0.365,2.325,0.365,2.325,0.365,2.325
1444,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH95,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH95.yml,2,k,0,24,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1445,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH96,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH96.yml,2,k,0,26,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1446,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAH,"OHARA - LAH (Lanthanum, high-index)",,S-LAH97,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAH97.yml,2,k,0,32,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1447,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL7.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1448,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL8.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1449,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL9.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1450,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL10.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1451,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL11,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL11.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1452,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL12,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL12.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1453,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL13,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL13.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1454,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL14,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL14.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1455,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL18,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL18.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1456,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL52,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL52.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1457,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL54,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL54.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1458,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL56,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL56.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1459,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL58,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL58.yml,2,k,0,26,0.3,2.4,0.3,2.4,0.3,2.4
1460,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL59,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL59.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1461,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL60,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL60.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1462,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,LAL61,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAL61.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1463,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,L-LAL12,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAL12.yml,2,k,0,30,0.3,2.4,0.3,2.4,0.3,2.4
1464,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,L-LAL13,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAL13.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1465,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,L-LAL15,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/L-LAL15.yml,2,k,0,32,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1466,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL7.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1467,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL8.yml,2,k,0,31,0.29,2.4,0.29,2.4,0.29,2.4
1468,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL9.yml,2,k,0,31,0.29,2.4,0.29,2.4,0.29,2.4
1469,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL10.yml,2,k,0,29,0.31,2.4,0.31,2.4,0.31,2.4
1470,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL11,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL11.yml,3,k,0,23,0.28,2.4,0.28,2.4,0.28,2.4
1471,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL12,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL12.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1472,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL13,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL13.yml,2,k,0,31,0.29,2.4,0.29,2.4,0.29,2.4
1473,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL14,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL14.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1474,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL18,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL18.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1475,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL19,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL19.yml,2,k,0,32,0.365,2.32542,0.365,2.32542,0.365,2.32542
1476,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL20,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL20.yml,2,k,0,30,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1477,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL52,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL52.yml,3,k,0,23,0.28,2.4,0.28,2.4,0.28,2.4
1478,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL54,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL54.yml,2,k,0,27,0.33,2.4,0.33,2.4,0.33,2.4
1479,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL54Q,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL54Q.yml,2,k,0,29,0.365015,2.32542,0.365015,2.32542,0.365015,2.32542
1480,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL56,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL56.yml,2,k,0,27,0.33,2.4,0.33,2.4,0.33,2.4
1481,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL58,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL58.yml,2,k,0,28,0.32,2.4,0.32,2.4,0.32,2.4
1482,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL59,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL59.yml,2,k,0,32,0.28,2.4,0.28,2.4,0.28,2.4
1483,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL60,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL60.yml,3,k,0,21,0.3,2.4,0.3,2.4,0.3,2.4
1484,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAL,"OHARA - LAL (Lanthanum, low-index)",,S-LAL61,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/S-LAL61.yml,2,k,0,31,0.29,2.4,0.29,2.4,0.29,2.4
1485,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM2,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM2.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1486,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM3,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM3.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1487,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM7.yml,2,k,0,24,0.3,2.4,0.3,2.4,0.3,2.4
1488,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM51,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM51.yml,3,k,0,14,0.365,0.9,0.365,0.9,0.365,0.9
1489,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM52,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM52.yml,3,k,0,13,0.365,0.9,0.365,0.9,0.365,0.9
1490,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM54,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM54.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
1491,glass,GLASS - glasses,Optical glass - OHARA,OHARA-LAM,"OHARA - LAM (Lanthanum, medium-index)",,LAM55,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/ohara/LAM55.yml,3,k,0,14,0.334,2.325,0.334,2.325,0.334,2.325
